payment_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,time_since_failure_minutes,historical_recovery_rate,recoverable_ground_truth,expected_recovery_action,simulated_recovery_outcome,simulated_recovered_amount,created_at
09b76ccd-d9bb-43c1-98a5-cfdffc72499c,6fb6d31e-eaac-4941-a0c6-1d7f6c42096c,4233300,INR,UPI,failed,BANK_TIMEOUT,2,15,1,394,1007,0.48,TRUE,RETRY,FAILURE,0,2026-08-30T03:34:50.046547
d85a129f-2a95-4573-8144-268f31d19053,d5e4a2c8-9db9-41b2-af9a-00330a552cb2,2778000,INR,NETBANKING,failed,PAYMENT_EXPIRED,2,12,4,710,1431,0.31,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:30:50.046556
3ad2e686-d314-4eaf-be0c-092dcf0487f4,4bd944b9-0a04-4dc8-aa9a-53271cb2539e,3956000,INR,CARD,failed,INSUFFICIENT_FUNDS,1,17,0,638,1424,0.12,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:37:50.046566
793a1991-caa6-49a8-861e-ec6bf1727597,7d477c86-4ecf-4f08-ad56-b8a3e8a5aab6,1214100,INR,CARD,failed,CUSTOMER_ABANDONED,1,0,0,845,821,0.0,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:40:50.046575
f95a078d-4d34-4c05-ad79-9c9c850a3d22,e6778ce5-aaeb-4310-b451-2bfc09f2d5d1,2066000,INR,UPI,failed,BANK_TIMEOUT,1,13,3,322,1330,0.71,TRUE,RETRY,SUCCESS,2066000,2026-08-29T22:11:50.046585
2e21d9f9-b9fe-468e-bf95-f68848bee770,a899680b-9cfe-4a50-86c7-65c04fd2fafb,2103200,INR,UPI,failed,INVALID_PAYMENT_STATE,1,10,3,303,356,0.65,FALSE,NO_ACTION,FAILURE,0,2026-08-30T14:25:50.046595
eccc9893-611c-4bd3-b645-26e03fbd7761,bbb85272-b191-471b-bf50-9b35a59966f9,1856700,INR,UPI,failed,NETWORK_ERROR,1,15,7,264,773,0.86,TRUE,RETRY,SUCCESS,1856700,2026-08-30T07:28:50.046605
ca395033-a688-4a99-86bd-32de18837733,1c27c696-8463-4017-8cef-a1c291cc7b3b,3670300,INR,CARD,failed,INSUFFICIENT_FUNDS,3,6,4,160,948,0.26,FALSE,NO_ACTION,FAILURE,0,2026-08-30T04:33:50.046616
ca788141-1a92-4e64-bfd4-a76d91186eff,f91551e1-4b40-4aab-9358-c35d66c59012,336200,INR,UPI,failed,NETWORK_ERROR,1,17,0,883,183,0.87,TRUE,RETRY,SUCCESS,336200,2026-08-30T17:18:50.046626
46a9bcaa-1578-48e3-a399-193c2c4c4ba8,718f11a5-949e-472e-8950-5d8beb144de8,4719300,INR,UPI,failed,CUSTOMER_ABANDONED,3,17,5,666,1380,0.5,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:21:50.046636
a7d85d49-92a9-4700-a40b-65fab56b4eaa,ede5f70f-2ba5-4e37-a331-c34303ed5d15,1258700,INR,NETBANKING,failed,PAYMENT_EXPIRED,1,1,0,609,1013,0.41,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:28:50.046647
2858e10b-8499-43b8-83c7-de911df12302,6b3fd0f4-3c9c-4752-ac39-ca80340748bb,3942700,INR,UPI,failed,PAYMENT_EXPIRED,2,18,6,430,388,0.43,FALSE,NO_ACTION,FAILURE,0,2026-08-30T13:53:50.046658
27f3b478-d0b3-4517-8c12-9dfa4728cedd,4bfc4cef-f2b3-49b0-b34f-ba6a4da77e09,198500,INR,UPI,failed,BANK_TIMEOUT,1,15,1,686,509,0.4,TRUE,RETRY,SUCCESS,198500,2026-08-30T11:52:50.046668
01eeae9d-1f6d-4b8f-a697-a9862256f5f2,53f7672d-0dfc-493b-a941-271680250615,3082800,INR,UPI,failed,NETWORK_ERROR,1,7,1,224,1407,0.27,TRUE,RETRY,SUCCESS,3082800,2026-08-29T20:54:50.046681
acf11323-47e1-430d-9b62-c40e3df994e8,6b629986-43aa-479a-84f8-6829f7566f7e,1689200,INR,UPI,failed,INSUFFICIENT_FUNDS,1,7,2,558,481,0.48,FALSE,NO_ACTION,FAILURE,0,2026-08-30T12:20:50.046692
b554c888-aaa5-42b5-9f6c-c809c5920246,fc30eb38-0e20-40d0-a14b-982c5f9d5bc1,4406000,INR,WALLET,failed,INSUFFICIENT_FUNDS,2,9,4,480,94,0.1,TRUE,REMINDER,SUCCESS,4406000,2026-08-30T18:47:50.046703
28f2a8ad-b715-4309-b9ae-5951a2bec80c,8e287bfe-3b13-4c85-8ca6-c3f3ebfeaf71,4409100,INR,UPI,failed,OTHER,1,13,2,66,1189,0.24,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:32:50.046716
8942dbd6-4226-4424-9356-d2e61083ad8f,f360ff73-35ad-4153-bbf5-96bc9bf1f744,2232800,INR,NETBANKING,failed,BANK_TIMEOUT,1,7,2,462,1087,0.45,TRUE,RETRY,SUCCESS,2232800,2026-08-30T02:14:50.046728
7ae8701e-79d8-4af9-8102-a8f58e4399c2,4ec8453a-d3c9-4de4-98d0-c29c109ba733,3281600,INR,NETBANKING,failed,PAYMENT_EXPIRED,2,6,3,707,881,0.33,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:40:50.046739
ad12d967-913a-406d-ab49-9721e7864bd6,fa0dcb44-ca2f-4d38-bdad-7159d0a74427,1738500,INR,UPI,failed,NETWORK_ERROR,1,13,4,41,1007,0.71,TRUE,RETRY,FAILURE,0,2026-08-30T03:34:50.046751
eb868115-b977-42ef-83f6-c3b5d5df535f,103bd111-2c36-4756-ac29-684bb4adc6e5,4182300,INR,CARD,failed,BANK_TIMEOUT,1,5,0,246,471,0.25,TRUE,RETRY,SUCCESS,4182300,2026-08-30T12:30:50.046761
49e2e0ec-f2fc-4eec-a943-caca97a9939c,1fc6c9e3-5f30-48dd-ba90-b28f6dc0ccf6,2870100,INR,UPI,failed,INVALID_PAYMENT_STATE,1,3,1,615,905,0.39,FALSE,NO_ACTION,FAILURE,0,2026-08-30T05:16:50.046772
7af6a3a5-67a5-4070-a265-ce012f1e1f75,7f4d5c65-feab-4c22-9f3a-bc327d2da17c,3009900,INR,UPI,failed,PAYMENT_EXPIRED,2,17,7,828,254,0.38,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:07:50.046782
ca8160b6-ea85-4951-8253-19c114e0e5b3,86a1554a-1d88-4b9f-b9b9-ec2edaf658c3,1193900,INR,CARD,failed,CUSTOMER_ABANDONED,2,15,2,40,1154,0.81,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:07:50.046793
332758a8-963b-4d34-9425-d171b7ca29a3,f54160e0-ddf8-4d23-9c5c-330e68fa9f62,37000,INR,UPI,failed,INSUFFICIENT_FUNDS,1,13,2,3,158,0.3,FALSE,NO_ACTION,FAILURE,0,2026-08-30T17:43:50.046803
f061f31f-1153-45af-bbf7-7fb151e3088c,949d08f5-697f-439a-94bd-f4b551cd6dca,2163800,INR,UPI,failed,CUSTOMER_ABANDONED,1,13,1,301,808,0.4,TRUE,PAYMENT_LINK,SUCCESS,2163800,2026-08-30T06:53:50.046814
594ddc44-2fc3-4ff2-871d-3edf9db6a000,6c1a75ca-f826-4b70-924b-9667d2c4b90b,1017700,INR,UPI,failed,NETWORK_ERROR,2,10,3,419,983,0.46,TRUE,RETRY,SUCCESS,1017700,2026-08-30T03:58:50.046826
e4b1c989-8a6e-434e-b92a-c7b045a04e0f,136cb37f-abb1-45d2-a78b-ee1702d33a00,2168900,INR,WALLET,failed,CUSTOMER_ABANDONED,3,3,3,755,666,0.86,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T09:15:50.046838
98ccb080-2473-4c75-981d-be07cf8ebc4a,556546ed-5391-4054-b957-a59d9cf32272,3740000,INR,UPI,failed,INVALID_PAYMENT_STATE,2,8,4,936,580,0.36,FALSE,NO_ACTION,FAILURE,0,2026-08-30T10:41:50.046848
550fef9f-e660-414d-ad68-831969aa7b48,017d681a-c640-41ae-a787-68ffe48af576,3595800,INR,WALLET,failed,NETWORK_ERROR,1,7,2,143,365,0.29,TRUE,RETRY,SUCCESS,3595800,2026-08-30T14:16:50.046858
671f6775-9e4e-4691-bfc1-7c22a8400cce,cc898428-2962-40f6-b1ba-93570c2dfe0d,1374600,INR,UPI,failed,CUSTOMER_ABANDONED,1,13,2,164,1340,0.22,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:01:50.046867
6a778626-767c-443b-b33b-d8c727d5a7b0,f1051fb5-0072-41d7-94b2-5cc745b93df6,2843500,INR,CARD,failed,OTHER,3,10,6,303,1236,0.21,FALSE,NO_ACTION,FAILURE,0,2026-08-29T23:45:50.046877
bde44eec-ef07-42c2-bf51-a143869e47d7,2d033817-818e-4a5e-8c60-56f3e36c5695,2418100,INR,UPI,failed,NETWORK_ERROR,2,17,2,241,976,0.31,TRUE,RETRY,SUCCESS,2418100,2026-08-30T04:05:50.046886
f9247347-5315-4cdf-88d2-86e44a077ab8,90783ec7-4966-475d-9f05-93a4d79a7623,2423200,INR,CARD,failed,NETWORK_ERROR,1,18,5,404,83,0.51,TRUE,RETRY,SUCCESS,2423200,2026-08-30T18:58:50.046896
4d901aa4-1834-49c8-89a7-da8b112d9354,bcbf4e7f-6179-4ff0-a919-995f989b238f,4507300,INR,CARD,failed,OTHER,1,15,4,775,1326,0.52,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:15:50.046909
fdce7e60-422d-4271-8cdf-bf364bce7c70,ee712a50-81c9-491b-bb47-3402bd1e1f4c,528900,INR,NETBANKING,failed,NETWORK_ERROR,1,15,0,84,262,0.65,TRUE,RETRY,SUCCESS,528900,2026-08-30T15:59:50.046919
c1fa8bd3-da1f-49f9-a3c5-81fbb18b9b58,66982ecf-20f6-44a1-9469-269f083a6b63,1946400,INR,UPI,failed,INSUFFICIENT_FUNDS,3,14,3,139,1052,0.19,FALSE,NO_ACTION,FAILURE,0,2026-08-30T02:49:50.046928
ccea6370-4707-4b61-8d49-e77cb5a2c07e,949d08f5-697f-439a-94bd-f4b551cd6dca,3055100,INR,CARD,failed,INSUFFICIENT_FUNDS,1,13,1,301,522,0.57,TRUE,REMINDER,SUCCESS,3055100,2026-08-30T11:39:50.046939
51ce3b1c-c283-40c7-8285-8799ca5d878f,56470734-f20d-4ef3-9f5b-3ca8bca8bf51,4345700,INR,UPI,failed,CUSTOMER_ABANDONED,2,13,1,384,93,0.17,TRUE,PAYMENT_LINK,SUCCESS,4345700,2026-08-30T18:48:50.046949
3f87ef69-1809-4e56-9987-f7c85cdf4bf2,05be7f80-c95f-440a-b33a-72732a6926b5,4755400,INR,UPI,failed,CUSTOMER_ABANDONED,1,9,3,238,543,0.37,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T11:18:50.046958
bcdbcae0-7c2e-46e3-a1dd-7abeb1bf88b3,a88d228f-5898-4da4-89e1-e953678649b7,1222900,INR,UPI,failed,OTHER,1,4,1,406,1380,0.19,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:21:50.046971
b2ab1392-5c1f-4cf4-ab23-40b88d93db5c,136cb37f-abb1-45d2-a78b-ee1702d33a00,2598200,INR,UPI,failed,BANK_TIMEOUT,1,3,1,755,1417,0.42,TRUE,RETRY,SUCCESS,2598200,2026-08-29T20:44:50.046981
e1cf130d-1b1e-4bc2-a061-d4f161e7f618,3cf14e3f-6b97-4cdf-ad11-b0d2be3e4b71,3199700,INR,UPI,failed,PAYMENT_EXPIRED,1,15,6,778,1415,0.64,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:46:50.046991
853e53c4-9e31-4640-a0e1-698acb5d8b69,8e287bfe-3b13-4c85-8ca6-c3f3ebfeaf71,1993400,INR,UPI,failed,BANK_TIMEOUT,1,13,2,66,33,0.66,TRUE,RETRY,SUCCESS,1993400,2026-08-30T19:48:50.047002
01606e6b-7507-4590-864f-853c45b01621,73672fd2-2561-4ffe-bd5b-b1357b0d2aaf,4260800,INR,UPI,failed,BANK_TIMEOUT,2,5,2,446,1104,0.25,TRUE,RETRY,SUCCESS,4260800,2026-08-30T01:57:50.047012
e081c834-dae8-44a6-95b9-ed567954671c,1848e09b-27e1-4e99-ad46-07955ecd6ea3,2774800,INR,UPI,failed,BANK_TIMEOUT,1,10,0,664,1439,0.46,TRUE,RETRY,SUCCESS,2774800,2026-08-29T20:22:50.047023
a9caa903-6bf2-4b47-981d-633bddcf6705,59fa2d4d-3b0e-40a6-85ef-5f7c9873930a,3845300,INR,UPI,failed,BANK_TIMEOUT,2,6,2,578,803,0.14,TRUE,RETRY,SUCCESS,3845300,2026-08-30T06:58:50.047033
67744926-7290-4284-aca9-3894bae9cf89,3e37ffa7-584a-4b0f-b03e-7e5b1ba5b177,2839700,INR,WALLET,failed,PAYMENT_EXPIRED,2,4,1,994,1221,0.68,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:00:50.047044
7a9c21aa-731c-4cb2-ad80-0adfc3bf27a2,4de1347a-bc8a-46be-86e3-25c0e5f85bf4,3204800,INR,UPI,failed,INSUFFICIENT_FUNDS,2,11,4,883,1390,0.82,FALSE,NO_ACTION,FAILURE,0,2026-08-29T21:11:50.047053
4a77d120-2728-4416-bb4c-c947d9b3205a,422c6506-0491-4cc2-882e-8a78538d5856,4691100,INR,UPI,failed,BANK_TIMEOUT,1,17,2,684,1134,0.15,TRUE,RETRY,SUCCESS,4691100,2026-08-30T01:27:50.047062
b5fc597b-5a14-49d3-a25f-30967df4db20,1848e09b-27e1-4e99-ad46-07955ecd6ea3,776300,INR,UPI,failed,OTHER,1,10,0,664,1429,0.45,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:32:50.047072
c7ca9bde-d48d-471a-9bc3-d94d32551c36,3cf14e3f-6b97-4cdf-ad11-b0d2be3e4b71,1269600,INR,UPI,failed,NETWORK_ERROR,1,15,6,778,1204,0.83,TRUE,RETRY,SUCCESS,1269600,2026-08-30T00:17:50.047081
2848629a-85c1-4d2b-86b6-80c18f6e6324,8051efce-2f28-4fae-a150-d14172bd932d,4697100,INR,CARD,failed,BANK_TIMEOUT,1,13,6,631,800,0.87,TRUE,RETRY,SUCCESS,4697100,2026-08-30T07:01:50.047090
b854e993-465d-4fa0-acc4-19cd0cb66860,59f160a1-e0eb-43b1-847f-5bb4ab0dd067,2370900,INR,CARD,failed,CUSTOMER_ABANDONED,2,14,2,103,1274,0.27,TRUE,PAYMENT_LINK,SUCCESS,2370900,2026-08-29T23:07:50.047101
b4174ceb-3e1c-4a2b-b656-b000a0a51f4b,9f297c1d-e554-4630-9339-39fc0df5cba1,856000,INR,UPI,failed,BANK_TIMEOUT,1,20,2,989,852,0.85,TRUE,RETRY,SUCCESS,856000,2026-08-30T06:09:50.047111
562ce5eb-48de-4fe2-ac51-3aacd74a0d94,203f2a92-e138-46d1-a5d7-6af3adeab121,318300,INR,WALLET,failed,NETWORK_ERROR,1,20,6,591,1387,0.23,TRUE,RETRY,FAILURE,0,2026-08-29T21:14:50.047121
8deb3965-bb04-4d42-850b-1efcfb91598a,3e706bf3-f209-4045-8830-2947756b9c10,427200,INR,UPI,failed,BANK_TIMEOUT,1,12,0,997,1151,0.28,TRUE,RETRY,SUCCESS,427200,2026-08-30T01:10:50.047130
88874886-31f7-4b0c-9d92-92a48f86f29d,845096a2-543f-4214-a79c-997c8a6607e7,315800,INR,CARD,failed,INSUFFICIENT_FUNDS,2,20,6,908,1414,0.8,FALSE,NO_ACTION,FAILURE,0,2026-08-29T20:47:50.047142
e14e3b20-1974-4d8c-bfad-15a9fd46fba8,421aa4fb-81ce-43a2-a6b3-9d614cfcb533,4639400,INR,UPI,failed,OTHER,2,11,5,157,228,0.88,TRUE,PAYMENT_LINK,SUCCESS,4639400,2026-08-30T16:33:50.047154
256260a9-7f62-4854-982e-a6b93777b0f5,509d2bdb-c397-4d3e-9ce3-00ee2275a998,677600,INR,CARD,failed,BANK_TIMEOUT,1,20,6,218,1291,0.19,TRUE,RETRY,SUCCESS,677600,2026-08-29T22:50:50.047163
9db7cbec-3198-4bae-a034-d676c57a8faa,32a162eb-1a1f-4d06-9e8c-5cce4f06b812,1924400,INR,CARD,failed,CUSTOMER_ABANDONED,1,19,0,37,204,0.22,TRUE,PAYMENT_LINK,FAILURE,0,2026-08-30T16:57:50.047173
2ceb5477-0e46-46ea-92db-9d4dc839cf9e,fb620218-cb5a-44d5-8a91-398ecfb320c3,1333100,INR,UPI,failed,NETWORK_ERROR,2,8,3,170,503,0.77,TRUE,RETRY,SUCCESS,1333100,2026-08-30T11:58:50.047182
09d5d883-990a-4add-83d5-a25d8d5a6f87,65b27a5a-c8ee-4c6a-8006-8ef5de5470a3,568500,INR,UPI,failed,CUSTOMER_ABANDONED,1,17,7,668,1290,0.63,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:51:50.047192
073bc0ba-dc62-4dba-9188-d523edc9da7c,999ac0e7-2ffe-40be-af80-9f633d6f974f,3481100,INR,UPI,failed,BANK_TIMEOUT,2,8,2,654,847,0.83,TRUE,RETRY,FAILURE,0,2026-08-30T06:14:50.047202
e5401308-6e6d-4893-a5eb-780f7c937162,81ac97e5-4b96-4db9-998c-3b3c80a2dfd3,4480800,INR,UPI,failed,BANK_TIMEOUT,1,7,1,415,21,0.67,TRUE,RETRY,SUCCESS,4480800,2026-08-30T20:00:50.047211
9519460d-2c77-4573-bb3d-fc6458683470,67125a90-d27e-4316-a9fb-f428bc3929ea,2073100,INR,UPI,failed,CUSTOMER_ABANDONED,1,6,1,692,806,0.71,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:55:50.047221
11b29bb6-e42b-4e04-b5d6-3dab201914ee,7d477c86-4ecf-4f08-ad56-b8a3e8a5aab6,999200,INR,NETBANKING,failed,BANK_TIMEOUT,1,0,0,845,1353,0.0,TRUE,RETRY,FAILURE,0,2026-08-29T21:48:50.047231
1ed361a0-fd56-4b91-8e7c-80533d6ff0f1,48495c85-d5d7-423a-adbb-dd7b9c96fdcf,2644500,INR,NETBANKING,failed,CUSTOMER_ABANDONED,2,14,7,861,643,0.83,FALSE,NO_ACTION,FAILURE,0,2026-08-30T09:38:50.047242
7f77ea55-b26d-4a74-9ba5-25d5ffe829e2,4286b544-0e6e-4b2c-a6f5-b57d5c5c6f70,3468900,INR,CARD,failed,BANK_TIMEOUT,1,7,0,885,1319,0.26,TRUE,RETRY,FAILURE,0,2026-08-29T22:22:50.047252
0b0d2dcf-90fe-4a25-b3c4-5ca9096b3049,6395a9b5-e918-49c7-ad9c-c117faba86aa,2907600,INR,CARD,failed,INVALID_PAYMENT_STATE,2,4,2,563,829,0.72,FALSE,NO_ACTION,FAILURE,0,2026-08-30T06:32:50.047261
6dc03b7b-5e5e-404c-ae8a-fdf5365c7c61,5607b60d-6ee3-4c29-82d2-222b25e48359,252200,INR,UPI,failed,NETWORK_ERROR,2,12,4,395,259,0.52,TRUE,RETRY,SUCCESS,252200,2026-08-30T16:02:50.047271
1e59930a-e74b-4f32-9ba5-cf20f6451a0c,354deeac-0dd4-4aca-9c1f-2603a3d93098,3626100,INR,UPI,failed,NETWORK_ERROR,1,7,2,777,48,0.12,TRUE,RETRY,SUCCESS,3626100,2026-08-30T19:33:50.047280
430ce6e8-82d1-47b9-914b-d626b1f966a3,8ad36ba9-196a-4963-9b26-c1a4d57cb057,2001900,INR,CARD,failed,OTHER,1,6,2,352,123,0.77,TRUE,PAYMENT_LINK,SUCCESS,2001900,2026-08-30T18:18:50.047290
02aaeda9-f441-4874-866c-95fd8c6df8c5,9a3b05b6-ff06-421d-b937-5f0cd9218b49,322800,INR,CARD,failed,OTHER,1,13,6,622,1173,0.69,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:48:50.047299
237146ae-7a8c-40bd-bd65-2741831af568,faa23153-ad6b-43ce-85e9-fd5b4741df00,4897400,INR,WALLET,failed,INSUFFICIENT_FUNDS,2,8,1,138,1286,0.63,FALSE,NO_ACTION,FAILURE,0,2026-08-29T22:55:50.047308
07ee4f1f-d83c-4280-87e6-85fc956c4a5f,5d503ac5-7027-4f8c-a5e0-df210c972494,2305900,INR,UPI,failed,CUSTOMER_ABANDONED,2,3,2,680,1174,0.64,TRUE,PAYMENT_LINK,SUCCESS,2305900,2026-08-30T00:47:50.047318
6104784d-e730-4cbb-a4c5-e4b10c067396,be2cbe60-d337-4d23-9375-4e09f6441ba7,699600,INR,UPI,failed,INSUFFICIENT_FUNDS,2,8,1,434,740,0.46,FALSE,NO_ACTION,FAILURE,0,2026-08-30T08:01:50.047327
90988306-9ed2-49da-860e-4a80ff51ab13,02d1f47d-1a74-4e1d-bc12-6b8537ecda62,2710400,INR,UPI,failed,BANK_TIMEOUT,2,2,1,28,976,0.27,TRUE,RETRY,SUCCESS,2710400,2026-08-30T04:05:50.047338
8f4bfa3b-1498-4022-8d1d-cb115c685dda,bea70ddd-a290-4ef8-9099-e805e2bdbce7,3865000,INR,UPI,failed,CUSTOMER_ABANDONED,2,18,4,21,1197,0.5,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:24:50.047347
0a4b4442-115c-47db-85d8-a984afdb5d81,40c3a50d-a445-4d75-a058-3ad12245c6a9,4525500,INR,NETBANKING,failed,NETWORK_ERROR,3,7,4,359,334,0.22,TRUE,RETRY,SUCCESS,4525500,2026-08-30T14:47:50.047357
b9a91269-0403-4016-97a6-28af3ad7fa1f,47e5b315-f681-454b-bfd4-603638858be5,4627100,INR,UPI,failed,INSUFFICIENT_FUNDS,1,20,3,409,933,0.48,FALSE,NO_ACTION,FAILURE,0,2026-08-30T04:48:50.047366
414f7094-39f6-477a-9400-7e86acafdf02,b87127f6-2313-44f7-8407-d15a9715fa50,2430400,INR,NETBANKING,failed,BANK_TIMEOUT,2,4,2,156,226,0.2,TRUE,RETRY,SUCCESS,2430400,2026-08-30T16:35:50.047375
3a06b67c-5cec-497a-946a-b255891a714c,747b98f5-917d-4c0c-b0e7-e51db8f874f6,781600,INR,UPI,failed,OTHER,1,11,2,442,996,0.12,FALSE,NO_ACTION,FAILURE,0,2026-08-30T03:45:50.047384
5452cd0a-0a69-440c-8274-4c78a4ddf9fa,e72877cf-d2ec-49a0-b270-33da92e97d2d,3874100,INR,UPI,failed,OTHER,1,4,1,257,581,0.27,TRUE,PAYMENT_LINK,SUCCESS,3874100,2026-08-30T10:40:50.047394
c96c11be-d25a-435b-8848-3666bda4f887,fb620218-cb5a-44d5-8a91-398ecfb320c3,3598300,INR,UPI,failed,INVALID_PAYMENT_STATE,1,8,2,170,1174,0.35,FALSE,NO_ACTION,FAILURE,0,2026-08-30T00:47:50.047403
5aa69c74-222d-40b6-903e-bea73d491637,11e0caee-35cc-4634-9ba2-af538792c7e6,2482700,INR,UPI,failed,CUSTOMER_ABANDONED,1,14,3,330,284,0.5,TRUE,PAYMENT_LINK,SUCCESS,2482700,2026-08-30T15:37:50.047415
3b1979a9-aed1-4907-baf5-53ad0642fa03,dca6f056-b77d-4f96-9b9f-a8079a49335f,986300,INR,NETBANKING,failed,NETWORK_ERROR,2,15,6,130,1361,0.6,TRUE,RETRY,FAILURE,0,2026-08-29T21:40:50.047425
813c9e57-0b14-4ad2-9f4f-3d51d30568cc,67125a90-d27e-4316-a9fb-f428bc3929ea,3555400,INR,UPI,failed,CUSTOMER_ABANDONED,1,6,1,692,569,0.62,TRUE,PAYMENT_LINK,SUCCESS,3555400,2026-08-30T10:52:50.047436
fb764d06-5f5c-44ca-9ebc-321eaa3ffdd9,df01a699-f8e7-4ec8-a7af-e089fff5cd99,4139400,INR,CARD,failed,CUSTOMER_ABANDONED,1,18,8,305,254,0.62,FALSE,NO_ACTION,FAILURE,0,2026-08-30T16:07:50.047444
67b95ae9-9352-4995-905f-f0b676a8acfa,50234046-3b5f-44e6-8a9e-9b64c932cb9f,3560900,INR,UPI,failed,BANK_TIMEOUT,1,8,2,22,388,0.7,TRUE,RETRY,SUCCESS,3560900,2026-08-30T13:53:50.047454
f93ef596-cf25-455d-8a92-c26a40a991a8,2274b42b-c7f9-4843-adfa-d0d509ed1eed,3495500,INR,UPI,failed,BANK_TIMEOUT,2,17,4,15,503,0.76,TRUE,RETRY,SUCCESS,3495500,2026-08-30T11:58:50.047463
7410e654-3a4e-4466-930b-2c8c39d36a54,5607b60d-6ee3-4c29-82d2-222b25e48359,3506600,INR,CARD,failed,NETWORK_ERROR,1,12,3,395,48,0.37,TRUE,RETRY,SUCCESS,3506600,2026-08-30T19:33:50.047472
9e1e25ad-879e-4357-95ef-27aff3382e20,5bf34504-14db-4b80-9949-6b5792554468,2089900,INR,UPI,failed,BANK_TIMEOUT,3,10,2,198,1110,0.23,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:51:50.047481
c19962af-bfce-4ff7-8a3e-2603e8f3742e,f1b159e7-f2ca-4dad-a9a8-609619495907,597300,INR,UPI,failed,OTHER,1,2,0,115,121,0.59,FALSE,NO_ACTION,FAILURE,0,2026-08-30T18:20:50.047491
f3661c4c-48ba-4191-b4fa-b4de399cbee6,81f58424-92af-4a4d-bf37-41c7ed554876,4684600,INR,UPI,failed,NETWORK_ERROR,1,11,4,100,846,0.81,TRUE,RETRY,FAILURE,0,2026-08-30T06:15:50.047500
98899a07-8306-4970-9b6e-76644f5d83c2,53643074-8cf7-40b3-91d2-4866672320fd,802700,INR,UPI,failed,BANK_TIMEOUT,1,2,0,455,485,0.49,TRUE,RETRY,SUCCESS,802700,2026-08-30T12:16:50.047510
e95f5e05-b832-4873-acef-96e3891bfd28,1260c576-7d3d-4ebb-b7eb-dbd9bd8c0bc5,1774800,INR,UPI,failed,NETWORK_ERROR,1,18,8,247,992,0.12,TRUE,RETRY,FAILURE,0,2026-08-30T03:49:50.047519
c037cfc4-4071-440e-a703-dab6d50365c0,d3d21d20-18d7-4104-a13f-f51b5db7b55d,1773900,INR,UPI,failed,INSUFFICIENT_FUNDS,1,0,0,891,1137,0.0,FALSE,NO_ACTION,FAILURE,0,2026-08-30T01:24:50.047529
0c0c2c2d-6b8e-4470-8ed9-6842c7f39455,a8d4fce0-1114-46ec-ba57-44bd1c96a582,2006300,INR,UPI,failed,NETWORK_ERROR,2,17,7,952,1025,0.26,TRUE,RETRY,SUCCESS,2006300,2026-08-30T03:16:50.047539
03d498f0-a964-40d5-ac7f-f3ea119caeb5,f91551e1-4b40-4aab-9358-c35d66c59012,1616600,INR,UPI,failed,NETWORK_ERROR,3,17,2,883,926,0.13,TRUE,RETRY,FAILURE,0,2026-08-30T04:55:50.047549
ba25e245-e5de-4068-a1e5-6ed5fa089486,d57700a7-a989-4ce9-bec0-53a7f79b7798,1905600,INR,CARD,failed,BANK_TIMEOUT,1,5,1,782,988,0.32,TRUE,RETRY,SUCCESS,1905600,2026-08-30T03:53:50.047560
a026c487-efb4-44e8-b53d-5a52be0fa73e,193e8480-7cbb-4131-bff2-b09151869dce,4153200,INR,UPI,failed,PAYMENT_EXPIRED,1,7,3,48,331,0.69,FALSE,NO_ACTION,FAILURE,0,2026-08-30T14:50:50.047570
1332e2d3-9a0b-4713-ba73-7dfee80e17fd,277912ab-ca9c-42ed-925b-f78da767798c,597900,INR,UPI,failed,BANK_TIMEOUT,1,5,1,268,1140,0.9,TRUE,RETRY,SUCCESS,597900,2026-08-30T01:21:50.047579
d80c1016-5226-415f-8030-d779d01bdf29,d98e93c8-1c44-44d8-8b47-ffb93603e5c4,2096000,INR,NETBANKING,failed,OTHER,1,17,0,283,928,0.32,FALSE,NO_ACTION,FAILURE,0,2026-08-30T04:53:50.047588
